raw_p_values	sidak	holm-sidak	holm	simes-hochberg	hommel	fdr_bh	fdr_by	fdr_tsbh	fdr_tsbky	fd	is_intersting
0.003026703470025532	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.008990351009115424	0.09501459682931399	0.004862653786015716	0.005146425249971858	-0.16225000000000733	False
0.08613119212590759	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.1488110919504029	1.0	0.08048816102286505	0.08518523473810286	-0.08157499999999906	False
0.09170034733128059	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.1565624430353047	1.0	0.08468067104405534	0.0896224084262368	0.07582499999999825	False
0.09236459907418601	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.15749949400896926	1.0	0.08518749824803878	0.09015881270972789	0.06392499999999757	False
6.355830777118665e-06	0.12958050558059908	0.11141368602244284	0.11812311499275038	0.11812311499275038	0.09255996360717911	4.268488420734988e-05	0.00045111554149055924	2.308717574942991e-05	2.443448155184372e-05	-0.16287499999999966	False
0.468975794834138	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.575835712770815	1.0	0.3114549928016178	0.32963067282184433	-0.03500000000000192	False
0.007964356100527323	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.02043018273672628	0.21591655030054854	0.011050169824627311	0.011695028168669068	0.1297750000000022	False
0.2650018719059629	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.36896703813107734	1.0	0.19956495169810043	0.2112110283035476	0.05077499999999979	False
0.3061406738354594	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.413113009900331	1.0	0.22344239280617856	0.23648189298585834	-0.0407499999999974	False
2.358568012248657e-05	0.40249904616689336	0.3455986633727067	0.42402945078755533	0.4240233572420636	0.2950804440124295	0.0001334871242805843	0.0014107597448158112	7.219981395711933e-05	7.641320191471854e-05	-0.22534999999999883	False
0.6638208167988795	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.7482591262610879	1.0	0.40471446215449725	0.4283325152719299	0.02684999999999782	False
0.5844992733446808	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.6803060572218073	1.0	0.367960363443533	0.38943354570308275	0.015550000000001063	False
7.580110246465365e-06	0.15254058987617902	0.13094933543789977	0.1403533213235527	0.1403533213235527	0.10878974225727092	4.98529238649311e-05	0.0005268710261686402	2.6964187352637336e-05	2.853774517849997e-05	-0.1312749999999987	False
0.000620247046041841	0.9999986923723542	0.9999486145563862	1.0	0.9999724202693399	0.99997242026934	0.002288457967273335	0.024185586402671648	0.0012377691135103312	0.001310002007077759	-0.12650000000000006	False
0.002215680952600004	1.0	0.9999999999999946	1.0	0.9999724202693399	0.99997242026934	0.006885766239684185	0.0727722757944761	0.003724337041019932	0.003941679385530595	-0.14389999999999503	False
0.3115416261231845	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.41892544687767785	1.0	0.22658619315893636	0.239809157115341	-0.02734999999999843	False
9.020355379067333e-05	0.8604989895777868	0.7892100954487848	1.0	0.9999724202693399	0.8146282942835709	0.0004303243602838873	0.004547886457019318	0.00023275157751100108	0.0002463343368014822	0.15409999999999968	False
0.01984031804167849	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.04431246618721065	0.4683166547136505	0.023967493733499323	0.025366172537997864	0.06902500000000167	False
0.0035231071924345845	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.010224221896173466	0.10805477120675273	0.0055300233841909146	0.005852740752216688	-0.13129999999999953	False
0.03725327885494306	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.07482525469576688	0.7907913050736979	0.040471090357545536	0.04283287490237368	-0.07080000000000553	False
0.08364792439975016	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.14526783021303943	1.0	0.07857170024346213	0.08315693443548533	0.0752000000000006	False
0.3487661792699136	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.4570739766135624	1.0	0.24721976935224052	0.2616468536060563	-0.06416249999999746	False
0.2506832897503615	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.35293480067849997	1.0	0.19089351939606522	0.20203355441450455	-0.030450000000001864	False
0.4315695454132835	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.5404046726715337	1.0	0.29229123811544827	0.30934857268862076	0.030500000000001748	False
0.47020985621341327	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.5769616302568069	1.0	0.3120639731318017	0.3302751916146499	0.030324999999996827	False
0.000859348442516006	0.9999999929619888	0.9999985764011671	1.0	0.9999724202693399	0.99997242026934	0.0030377000554212387	0.03210395742742331	0.0016430152349221354	0.0017388972078186923	0.15745000000000253	False
0.05522242483994118	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.10355390298695599	1.0	0.05600969060114267	0.05927826627957684	-0.06929999999999659	False
0.7305213507077437	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.8021590994570573	1.0	0.4338675962714837	0.4591869482909847	-0.02084999999999937	False
0.2708391217019506	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.3752869794619934	1.0	0.2029832483373548	0.21482880758833744	0.049074999999998425	False
0.6361623473995421	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.7247524186303351	1.0	0.392000277720369	0.41487636505355097	-0.018949999999998468	False
7.376326718630468e-07	0.015977203801358364	0.014176181355777806	0.014277617996581135	0.014277617996581135	0.012359773049737212	6.494439270213559e-06	6.86365335754026e-05	3.512678167218783e-06	3.717668666189756e-06	0.26745000000000196	True
0.26831032494688134	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.3726579699265412	1.0	0.20156128348213653	0.21332386066891795	-0.027849999999997266	False
0.6881635557989256	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.7682815850736037	1.0	0.41554410440665257	0.43979414646906284	0.017074999999998397	False
0.0001515396700411433	0.9634516571514183	0.92346479579295	1.0	0.9999724202693399	0.9985274972505696	0.0006783248657950726	0.007168881790874453	0.00036688878704098035	0.00038829943496889265	0.1565499999999993	False
0.9337894854122387	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.9534836052177438	1.0	0.5157151993414955	0.5458109584766486	-0.013924999999998633	False
2.4379724133677214e-07	0.005309169687783832	0.00478449756719046	0.004795979331576982	0.004795979331576982	0.004283029935804413	2.4596934857864103e-06	2.599529035504038e-05	1.3303860804734373e-06	1.4080238524177467e-06	0.2722499999999961	True
0.010382116468838931	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.02565199104485779	0.2711032733343909	0.01387451404807742	0.014684193563905953	0.12479999999999869	False
0.0008478717524361642	0.9999999909557135	0.999998310263217	1.0	0.9999724202693399	0.99997242026934	0.003001991197412623	0.0317265680748292	0.0016237012155458244	0.0017184560739500736	-0.20624999999999716	False
0.2909049585868456	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.39701917436988404	1.0	0.21473764365964415	0.22726915797041694	0.047275000000000844	False
1.0466801197899894e-06	0.02259509170994467	0.019951079389732174	0.020152779026436456	0.020152779026436456	0.017237774892821335	8.851378937108606e-06	9.354586937041118e-05	4.787487302370168e-06	5.066872251463608e-06	0.17092500000000044	False
0.008608821557554394	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.021819340535020333	0.23059787564628653	0.011801530190913219	0.012490235915517569	0.10819999999999919	False
0.5708500692302725	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.6684100848156906	1.0	0.3615261324329428	0.3826238301867772	0.02580000000000382	False
7.575246077951269e-08	0.001652687847962464	0.001510347182516747	0.0015114888499336166	0.0015114888499336166	0.0013798310730988236	8.780188615456467e-07	9.279349388439637e-06	4.7489822554861855e-07	5.026120153071375e-07	0.14808750000000082	False
0.08161650987755541	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.14229451398725826	1.0	0.07696350859581039	0.08145489302631272	0.07647500000000029	False
0.05161553161101185	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.09804481363431437	1.0	0.05302996331675075	0.056124650083719814	0.06774999999999753	False
0.01073977052112993	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.02640500949542529	0.27906155487569695	0.01428180270854008	0.015115250500811531	0.10722500000000146	False
0.0013557027419624711	0.9999999999998634	0.9999999989771811	1.0	0.9999724202693399	0.99997242026934	0.004500358051063759	0.04756207019902024	0.0024341300015142202	0.0025761793154044487	0.08687500000000092	False
0.5742325104442565	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.6716862305432229	1.0	0.363298116909341	0.3844992229359217	0.02114999999999867	False
0.7947421405432289	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.8522342912661528	1.0	0.4609520027411616	0.4878519282525256	-0.003100000000001657	False
0.8229595233205151	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.8737788048433331	1.0	0.47260488597205236	0.5001848425691683	-0.009999999999999787	False
0.4854291652199033	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.5903643138237769	1.0	0.31931314615336864	0.33794740697715375	-0.029449999999998866	False
0.024290720363721836	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.0523839880633942	0.5536205984736868	0.028333176048943687	0.029986624392121672	-0.07952500000000029	False
0.5257401579781693	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.6283959026414128	1.0	0.3398834719576407	0.35971816195537193	0.0270000000000028	False
4.4476183001652274e-07	0.009664373577612517	0.008638443319815892	0.008675969018132309	0.008675969018132309	0.0076378949068737455	4.169761510695909e-06	4.4068158007564226e-05	2.2553186829090307e-06	2.3869330466906484e-06	0.17284999999999862	False
0.013004147730876233	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.0310085798518819	0.3277144251530214	0.016771757639144732	0.017750512538797444	-0.10102499999999726	False
0.002024956206470913	1.0	0.9999999999999241	1.0	0.9999724202693399	0.99997242026934	0.006377458354001497	0.06740021982309824	0.0034494061442984967	0.003650704257308702	-0.10637499999999811	False
0.011849928507566755	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.028669022937454873	0.3029887991170487	0.015506350395756447	0.01641125951453336	-0.1149249999999995	False
0.6001655266407138	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.6935025957378309	1.0	0.37509803781377526	0.39698775565130734	-0.03359999999999985	False
3.633860512444541e-05	0.5477263489813646	0.475520540523778	0.645337288405026	0.645337288405026	0.4198925822129667	0.00019461698378520125	0.00205681115584245	0.00010526341096877611	0.0001114063019797567	-0.14957499999999868	False
8.496235607302808e-05	0.8435833280498655	0.7698586387787655	1.0	0.9999724202693399	0.7862416430998018	0.0004080846997040405	0.004312846425604256	0.00022072270682412263	0.00023360349340694953	0.12037499999999568	False
0.11123348523113552	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.18326289519518935	1.0	0.09912227122762474	0.10490678175515047	-0.07312499999999744	False
3.7083553945355796e-05	0.5550237701923391	0.48212572689369915	0.6580105812063932	0.6580105812063932	0.4267575388031545	0.0001978786413482023	0.0020912820099870336	0.00010702755916291591	0.00011327340114217769	0.1739749999999951	False
0.38900277043135645	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.4979121118739154	1.0	0.2693080852407117	0.28502418450810363	-0.02782499999999999	False
0.3475228403096985	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.45588529621879276	1.0	0.2465768421499401	0.260966406892509	0.05297499999999644	False
0.00089125492707974	0.9999999964955374	0.9999991116064231	1.0	0.9999724202693399	0.99997242026934	0.0031342488859375296	0.03312433451798918	0.0016952360587553113	0.0017941654992035892	-0.07782499999999892	False
6.286110563003509e-17	2.4241719742690293e-12	2.405409205152864e-12	1.3618229923690802e-12	1.3618229923690802e-12	1.3588056592988384e-12	7.98007117111521e-15	8.433744624920335e-14	4.316218938899502e-15	4.568101927272875e-15	0.3828250000000022	True
0.31644344801035723	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.42417355014686564	1.0	0.2294247596626738	0.2428133747650883	-0.04129999999999967	False
0.00046669501491027407	0.9999625560072625	0.9994675120019508	1.0	0.9999724202693399	0.99997242026934	0.001791541077806933	0.018933916266271434	0.0009689993189329003	0.0010255475264357415	0.15322499999999906	False
0.15922753051544472	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.24504744353007724	1.0	0.13253997289169736	0.14027465107264214	-0.05132500000000206	False
0.012810913114705327	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.030621377981345465	0.32362227907515706	0.01656232992716693	0.017528863185914047	-0.13110000000000355	False
0.33379869601559853	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.44223618272559884	1.0	0.2391943814055105	0.2531531254922741	-0.05050000000000043	False
0.9134853361841109	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.9392960826738903	1.0	0.5080415267404921	0.5376894708750853	0.007937500000001485	False
0.1276823806384635	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.2049657977680378	1.0	0.11086082306574428	0.11733036406971642	-0.048987500000002626	False
0.9988854109471738	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.9991141982607209	1.0	0.5403956345985397	0.5719316778978888	-0.002874999999999517	False
0.008019765836803716	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.020550591133271814	0.2171890874062787	0.011115295685089998	0.011763954600091187	-0.08442500000000042	False
0.9686903674729918	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.9781297293995624	1.0	0.5290456654091519	0.5599193548757047	-0.0051250000000013785	False
1.1074210915320078e-06	0.023890545567339938	0.021074902985820487	0.021300137274526638	0.021300137274526638	0.018182746901864034	9.293059005995921e-06	9.821376872498834e-05	5.02638089584666e-06	5.319707035848144e-06	-0.17849999999999788	False
0.00015988934481885882	0.9695437172305431	0.9332834971312275	1.0	0.9999724202693399	0.9989869325558699	0.0007117602128684571	0.007522243524894046	0.0003849731217758863	0.0004074391230906993	-0.20527500000000032	False
0.07129698226311881	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.1274265046832446	1.0	0.0689217778937082	0.07294386843768312	0.070075000000001	False
0.9675856426936496	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.9775242913161447	1.0	0.5287181992417526	0.5595727786589767	-0.0023250000000007987	False
0.726968163640855	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.799302575814395	1.0	0.432322574782139	0.4575517634815336	-0.01910000000000167	False
0.0002639106643092097	0.9968591125141726	0.9874867515961401	1.0	0.9999724202693399	0.99997242026934	0.0011001316065657873	0.011626749717675204	0.0005950333992920516	0.0006297579563447257	-0.1354749999999978	False
0.3688697188190019	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.47765806609019723	1.0	0.25835318344516733	0.2734299839557862	0.030524999999999025	False
0.0010440758824826163	0.9999999998758221	0.9999999057208333	1.0	0.9999724202693399	0.99997242026934	0.0035900358367535364	0.03794132256750318	0.0019417597083608547	0.0020550756093771377	0.10044999999999682	False
0.00037407902970048896	0.9997168528232424	0.997784932614036	1.0	0.9999724202693399	0.99997242026934	0.0014853638140589517	0.015698079395851033	0.0008033957702787368	0.0008502797977872979	-0.0895500000000009	False
0.026837967287463182	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.05696024647373237	0.601984822229153	0.03080835863772747	0.03260625201394438	0.04667500000000224	False
5.362320347635006e-06	0.11049182264904434	0.09515485065256679	0.09999118752234995	0.09999118752234995	0.07929263098047883	3.671566785531839e-05	0.0003880298305433262	1.9858577392778116e-05	2.1017470833853702e-05	-0.11337500000000134	False
1.857419631976602e-05	0.3334041529894488	0.2856762357640229	0.3364158437436021	0.3364158437436021	0.2406658617152083	0.00010890643841087298	0.001150978568827174	5.890474181966612e-05	6.234226494092894e-05	0.1910000000000025	False
0.014170970111041976	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.03338257982248371	0.3528040629047434	0.01805579426166854	0.019109482102916804	-0.08004999999999995	False
0.1572369430421366	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.24263382694876698	1.0	0.13123450864506242	0.1388930034256024	-0.04997500000000077	False
0.08255106247795428	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.1436256931638352	1.0	0.07768350979001115	0.08221691156370088	0.06239999999999846	False
0.1636887558532452	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.2505642614842205	1.0	0.13552388038143548	0.1434326914194444	-0.11280000000000179	False
0.021501907774104486	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.04732803994431164	0.5001867701796096	0.025598541412517536	0.02709240379537165	0.07507500000000178	False
0.6186454414686213	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.7095720551802988	1.0	0.38378960255000355	0.4061865368495347	-0.010999999999997456	False
0.2776400712251798	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.38288833166183295	1.0	0.20709462775022885	0.21918011610293484	0.05747500000000194	False
0.0003556594080304445	0.999576604782973	0.997052321394928	1.0	0.9999724202693399	0.99997242026934	0.0014233546873799038	0.015042735442631204	0.0007698565998606211	0.000814783371124291	0.12659999999999805	False
0.0005677461721622943	0.9999958824741708	0.9998863031835952	1.0	0.9999724202693399	0.99997242026934	0.002121276124086875	0.022418723750541894	0.001147344677145225	0.0012143006425549194	-0.13662500000000044	False
0.13278706313869404	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.2117330374495302	1.0	0.11452105208513631	0.12120419426101066	0.06954999999999778	False
1.931396895258688e-12	4.2170894776205614e-08	4.110672424673112e-08	4.1107851518685915e-08	4.1107851518685915e-08	4.0563197594222965e-08	7.639864349270552e-11	8.074196772079237e-10	4.1322096617762865e-11	4.373354361090106e-11	-0.29019999999999957	True
4.9488811256092805e-05	0.6606132387141399	0.5811252378110137	0.8701617683158798	0.8701617683158798	0.5347760944333388	0.0002540766973375938	0.002685211615962298	0.0001374236682187764	0.00014544334579171295	0.16282500000000066	False
1.5201040206365534e-05	0.2824532923204064	0.24171155910727316	0.2766893338362654	0.2766893338362654	0.2021243235394203	9.133591439350343e-05	0.000965284344664239	4.940128916818298e-05	5.228421622107983e-05	0.17057500000000125	False
0.05924655001296007	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.1095198458798665	1.0	0.05923651842643569	0.0626934031427354	-0.06179999999999808	False
0.05526579314746497	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.10361009350853166	1.0	0.05604008263502445	0.05931043191123604	0.0883250000000011	False
0.001861918668888753	1.0	0.9999999999992378	1.0	0.9999724202693399	0.99997242026934	0.005922101519146667	0.0625877774575736	0.003203115133552651	0.003390040362176232	0.13404999999999845	False
0.21953192951138226	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.31740694483386517	1.0	0.1716773995185687	0.1816960331975016	-0.04562499999999936	False
8.3530688133289e-06	0.16672371680025444	0.14295522808291683	0.15426447484455813	0.15426447484455813	0.11875557931909697	5.415358002940515e-05	0.0005723225453756985	2.9290303647688335e-05	3.099960739654412e-05	0.18235000000000223	False
0.9288971066608513	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.9497760863469769	1.0	0.5137098960273778	0.5436886310267064	0.0032749999999985846	False
0.07072325734753646	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.12656686535394301	1.0	0.06845682069292727	0.07245177757874993	0.21477500000000305	False
0.1940442723006735	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.28793453521476087	1.0	0.1557365175583387	0.1648248840190675	0.0435250000000007	False
0.3687029840366314	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.47752711646241447	1.0	0.25828235609897476	0.2733550233151825	-0.03200833333333186	False
0.0030811512347972986	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.009126119725166427	0.09644946959507587	0.00493608765533389	0.005224144523416543	-0.11064999999999969	False
0.0019418474110590234	1.0	0.9999999999997559	1.0	0.9999724202693399	0.99997242026934	0.0061485264240826246	0.06498075088350466	0.003325582645679679	0.003519654750624847	0.12242499999999623	False
0.0277159406121969	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.058510834696637266	0.6183722263136222	0.03164703264333804	0.03349386879048356	-0.07110000000000305	False
8.304895317380189e-12	1.813377439319197e-07	1.757817585934518e-07	1.757814142876691e-07	1.757814142876691e-07	1.729577498797598e-07	2.7065281978357676e-10	2.8603964991333255e-09	1.463892741765075e-10	1.5493216052387828e-10	0.2333999999999996	False
0.7039647338174712	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.7803803387132177	1.0	0.4220880146646714	0.44671994182020835	0.020599999999998175	False
5.049272670604003e-05	0.6679721814946504	0.5883091479852274	0.8874601645853595	0.8874601645853595	0.5431502611768726	0.0002587703230525506	0.002734816237019046	0.00013996233181821032	0.00014813015900611132	-0.15534999999999677	False
6.927026398456656e-11	1.5125149003258898e-06	1.4555748342193198e-06	1.4555760571076972e-06	1.4555760571076972e-06	1.4193477090437688e-06	1.8378082795905357e-09	1.9422891559831424e-08	9.94024079778531e-10	1.0520326653656067e-09	0.26085000000000047	True
0.19613495464091973	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.2902281603811658	1.0	0.1569770814793482	0.166137843931132	0.05405000000000193	False
9.245596234576004e-08	0.00201673967302729	0.001838920493162366	0.001840613298379391	0.001840613298379391	0.0016741925661570229	1.047082955300659e-06	1.106610462081697e-05	5.663407237050965e-07	5.993908529834668e-07	-0.15922499999999573	False
8.560850662575561e-12	1.869254593334091e-07	1.8118115097109921e-07	1.8118184342274917e-07	1.8118184342274917e-07	1.7824547164548575e-07	2.7797820407114526e-10	2.937814881796851e-09	1.5035138951592513e-10	1.5912549431307803e-10	-0.2513000000000023	True
0.0001398553827835945	0.9528280500676533	0.9072370327658927	1.0	0.9999724202693399	0.9958386024265586	0.0006314603563026852	0.0066735938459979985	0.0003415409575422355	0.0003614723739637519	0.22105000000000086	False
0.014077423035032339	1.0	1.0	1.0	0.9999724202693399	0.99997242026934	0.033183691241490995	0.3507021073395139	0.017948220451660574	0.018995630573191858	0.12895000000000323	False
0.0003607315230905896	0.9996210073751159	0.9972756319537375	1.0	0.9999724202693399	0.99997242026934	0.0014404851511856298	0.015223778886913846	0.0007791220350584972	0.0008245895123288034	0.12742500000000145	False
